individual,height_cm,sla,ldmc,species_full,lma,treatment,block,plot,vwc,sample_id,c,n,pH,doc_mg_g,tdn_mg_g,din_mg_g,don_mg_g,nh4_mg_g,nh4_n_mg_g,no3_mg_g,no3_n_mg_g,na_mg_g,k_mg_g,mg_mg_g,ca_mg_g,cl_mg_g,po4_mg_g,so4_mg_g,percent_clay_0to5,percent_clay_5to15,percent_silt_plus_clay_0to5,percent_silt_plus_clay_5to15,percent_silt_0to5,percent_silt_5to15,sand,percent_sand_5to15,shannon_bacteria_15,shannon_bacteria_5,species_richness_bacteria_15,species_richness_bacteria_5,simpson_bacteria_15,simpson_bacteria_5,shannon_fungi_5,shannon_fungi_15,species_richness_fungi_5,species_richness_fungi_15,simpson_fungi_5,simpson_fungi_15,latitude,longitude,slope,aspect,TPI,TRI,flowdir,twi,elevation,Aspect,amf_5,amf_15,EMF,ectomycorrhizae_15,other_5,other_15,PPF,plant_pathogen_15,unassigned_5,unassigned_15,litter_duff,rock,bare,mulch,biochar,nitrifiers,pcaf,Proteobacteria,Verrucomicrobiota,Chloroflexi,total_c,total_n,DOC,TDN,ammonium,nitrate,potassium,calcium,phosphate,sulfate,cations,DIN,DON
1,17,0.139671667548425,296.77658391997045,Vaccinium sp,0.0071596481774179,0,b6,b6a,7.5,CP_B6_CTL_A_5,1.17,0.08,6.1,57.3,6.95,2.03,4.91,0.98,0.76,5.63,1.27,3.36,15.31,2.13,9.47,16.85,1.35,5.97,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.439539744774706,0.16923488,0.605682729,0,1.1676,0.08250000000000002,10.5,1.273,0.18,1.032,2.805,1.7349999999999999,0.247,1.0945,227.14105430462178,1.212,0.06099999999999994
4,17,0.11267352608278518,329.2336802270577,Vaccinium sp,0.00887519930161114,0,b6,b6a,7.5,CP_B6_CTL_A_5,1.17,0.08,6.1,57.3,6.95,2.03,4.91,0.98,0.76,5.63,1.27,3.36,15.31,2.13,9.47,16.85,1.35,5.97,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.439539744774706,0.16923488,0.605682729,0,1.1676,0.08250000000000002,10.5,1.273,0.18,1.032,2.805,1.7349999999999999,0.247,1.0945,227.14105430462178,1.212,0.06099999999999994
4,12,0.14440779339897575,204.8092392553436,Oreochrysum parryi,0.00692483401665974,0,b6,b6a,7.5,CP_B6_CTL_A_5,1.17,0.08,6.1,57.3,6.95,2.03,4.91,0.98,0.76,5.63,1.27,3.36,15.31,2.13,9.47,16.85,1.35,5.97,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.439539744774706,0.16923488,0.605682729,0,1.1676,0.08250000000000002,10.5,1.273,0.18,1.032,2.805,1.7349999999999999,0.247,1.0945,227.14105430462178,1.212,0.06099999999999994
1,13,0.119640319357115,337.1740448756822,Vaccinium sp,0.00835838624782582,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
2,12,0.10012233694937887,351.1356660527931,Vaccinium sp,0.00998778125310431,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
3,15,0.10259180787761994,360.94158674803833,Vaccinium sp,0.00974736697488442,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
4,18,0.0844105571106468,353.099730458221,Vaccinium sp,0.01184685937671496,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
4,19,0.12181934968278754,232.1997037223816,Oreochrysum parryi,0.0082088765258061,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
3,17,0.10436859202757102,223.93434880151145,Oreochrysum parryi,0.00958142656303948,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
2,16,0.10817161543955418,230.70591785782875,Oreochrysum parryi,0.0092445693441529,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
1,10,0.10266852194134651,226.11815695051337,Oreochrysum parryi,0.00974008372859687,b,b6,b6b,13.6,CP_B6_B_B_5,1.08,0.09,6.2,102.01,8.5,1.41,7.1,0.18,0.14,5.62,1.27,2.19,24.32,3.34,15.25,19.98,16.73,4.99,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.8714991770000005,0.1272355930444288,0.361170954,2.319097706,0.557597262,1.081,0.08580000000000002,20.3,1.692,0.035,1.118,4.84,3.035,3.33,0.994,350.82068029580205,1.153,0.5389999999999999
1,9,0.1149214751244748,211.808910359635,Oreochrysum parryi,0.00870159383976642,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
2,8,0.14888265157564298,218.01328761251605,Oreochrysum parryi,0.00671669928911716,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
3,11,0.1203717869162337,232.6109193197801,Oreochrysum parryi,0.00830759454203248,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
2,8,0.12043204926162168,343.6363636363636,Vaccinium sp,0.00830343754948187,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
4,9,0.128174686276417,208.21444012105488,Oreochrysum parryi,0.0078018525268198,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
1,9,0.1312284162640338,366.7250437828372,Vaccinium sp,0.00762030075854899,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
3,11,0.1208919623522764,332.6947637292465,Vaccinium sp,0.0082718485211285,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
4,10,0.12088533671735886,347.24598015737257,Vaccinium sp,0.00827230189496094,m,b6,b6c,14.1,CP_B6_M_C_5,0.43,0.06,6.06,86.58,6.36,1.86,4.49,0.53,0.41,6.42,1.45,2.37,21.96,8.49,11.9,14.45,33.82,11.37,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.87179984454252,5.8748924762597,0.994963771284096,0.994969338480945,0.904433599767653,0.909439530839903,3.34711570816464,3.07707307683611,216,223,0.87783057836706,0.848780257360518,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.031597074,0.37735368,87.18422673899998,88.63731978300002,0.218019811,0.075215768,12.566156374999993,10.910110789000003,7.5,2,6.5,62.5,0,2.460990174,0.045424785387513315,0.04334425,3.443459833,0,0.4336,0.055800000000000016,14.63,1.074,0.09,1.084,3.71,2.01,5.7145,1.9215,335.6595631667845,1.1740000000000002,-0.10000000000000009
1,35,0.10920257495628366,327.53092075125977,Vaccinium sp,0.00915729322683392,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
2,17,0.06360531506905291,382.7244023455119,Vaccinium sp,0.01572195655212702,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
4,8,0.09504564740872186,252.73835100200753,Oreochrysum parryi,0.01052126033399226,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
2,13,0.1145950052828652,237.7625996067474,Oreochrysum parryi,0.00872638382040831,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
4,10,0.10870779356807508,343.4510062685582,Vaccinium sp,0.00919897246717439,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
3,13,0.12461182934584088,232.7572976457227,Oreochrysum parryi,0.00802492030852588,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
1,11,0.118484394177807,186.843381283336,Oreochrysum parryi,0.00843993005947535,bm,b6,b6d,15.8,CP_B6_BM_D_5,3.22,0.15,6.02,99.1,8.8,1.33,7.47,0.03,0.02,5.77,1.3,1.8,37.31,4.88,13.9,20.52,5.43,9.84,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.23641479734823,5.61295836194569,0.991113893246427,0.989160317636196,0.898801012844932,0.881168856011564,3.34195322347766,3.29880756848155,197,128,0.931094946506898,0.927428043537453,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.065276586,1.026392962,70.619941071,69.750288808,0.164123988,0.333244468,29.150658361000005,28.890073761000004,8,1,21.5,42,3.5,0.8193769139999999,-0.6314460984357033,0,0.9184224739999999,0,3.221,0.15,17.57,1.56,0.005,1.023,6.615,2.465,0.963,1.745,377.5681260301589,1.0279999999999998,0.5320000000000003
